# Recovered from transcript, pre-archive era (before sweep2, 2026-09-01).
# Bench-format lines recovered from pre-archive development notes on
# 2026-09-02; some lines truncated where the transcript cut them. The
# 21939-straight rows are real-galaxy Wongi<->Colonia. Notable A/B for the
# eager-vs-lean dispute (2026-08-28): eager up to 91j/35 stops and the
# 100-118j/19-31 stop family vs lean 55j/3 stops -- no 60+ stop row exists;
# 'stops in the 60s' likely collides with jumps-in-the-60s rows (60-66j).
# columns: timestamp  session  line
2026-08-28T18:19  260d96ed  71 jumps, 27458 ly flown (25802 straight), 63 boosted, 7 refuel stops, 1297 expansions, 736 ms (wall 736 ms)
2026-08-28T18:20  260d96ed  103 jumps, 22947 ly flown (21939 straight), 77 boosted, 24 refuel stops, 9520 expansions, 3004 ms (wall 3004 ms)
2026-08-28T18:20  260d96ed  106 jumps, 23494 ly flown (21939 straight), 81 boosted, 23 refuel stops, 6058 expansions, 9102 ms (wall 9102 ms)
2026-08-28T18:20  260d96ed  107 jumps, 22970 ly flown (21939 straight), 76 boosted, 23 refuel stops, 20745 expansions, 27878 ms (wall 27878 ms)
2026-08-28T18:20  260d96ed  55 jumps, 22893 ly flown (21939 straight), 52 boosted, 3 refuel stops, 7362 expansions, 8128 ms (wall 8128 ms)
2026-08-28T18:20  260d96ed  56 jumps, 22833 ly flown (21939 straight), 53 boosted, 3 refuel stops, 4222 expansions, 4514 ms (wall 4514 ms)
2026-08-28T18:20  260d96ed  57 jumps, 22864 ly flown (21939 straight), 53 boosted, 3 refuel stops, 2513 expansions, 2772 ms (wall 2772 ms)
2026-08-28T18:20  260d96ed  60 jumps, 23137 ly flown (21939 straight), 54 boosted, 5 refuel stops, 2926 expansions, 2098 ms (wall 2098 ms)
2026-08-28T18:20  260d96ed  61 jumps, 23054 ly flown (21939 straight), 54 boosted, 5 refuel stops, 1053 expansions, 2604 ms (wall 2604 ms)
2026-08-28T18:20  260d96ed  61 jumps, 23218 ly flown (21939 straight), 55 boosted, 5 refuel stops, 6024 expansions, 6695 ms (wall 6695 ms)
2026-08-28T18:21  260d96ed  103 jumps, 23265 ly flown (21939 straight), 78 boosted, 21 refuel stops, 6432 expansions, 10182 ms (wall 10182 ms)
2026-08-28T18:21  260d96ed  106 jumps, 23457 ly flown (21939 straight), 80 boosted, 19 refuel stops, 5096 expansions, 2710 ms (wall 2710 ms)
2026-08-28T18:21  260d96ed  243 jumps, 69102 ly flown (65182 straight), 151 boosted, 90 refuel stops, 30130 expansions, 5775 ms (wall 5775 ms)
2026-08-28T18:21  260d96ed  57 jumps, 22944 ly flown (21939 straight), 53 boosted, 3 refuel stops, 2003 expansions, 3054 ms (wall 3054 ms)
2026-08-28T18:21  260d96ed  57 jumps, 22965 ly flown (21939 straight), 54 boosted, 3 refuel stops, 3035 expansions, 3032 ms (wall 3032 ms)
2026-08-28T18:21  260d96ed  60 jumps, 23263 ly flown (21939 straight), 54 boosted, 6 refuel stops, 556 expansions, 3852 ms (wall 3852 ms)
2026-08-28T18:21  260d96ed  60 jumps, 23263 ly flown (21939 straight), 54 boosted, 6 refuel stops, 556 expansions, 4039 ms (wall 4039 ms)
2026-08-28T18:21  260d96ed  71 jumps, 27393 ly flown (25802 straight), 63 boosted, 7 refuel stops, 1221 expansions, 1743 ms (wall 1743 ms)
2026-08-28T18:22  260d96ed  100 jumps, 22966 ly flown (21939 straight), 78 boosted, 20 refuel stops, 9213 expansions, 5471 ms (wall 5471 ms)
2026-08-28T18:22  260d96ed  102 jumps, 23379 ly flown (21939 straight), 80 boosted, 20 refuel stops, 5513 expansions, 4202 ms (wall 4202 ms)
2026-08-28T18:22  260d96ed  244 jumps, 69362 ly flown (65182 straight), 150 boosted, 90 refuel stops, 30187 expansions, 5879 ms (wall 5879 ms)
2026-08-28T18:22  260d96ed  57 jumps, 22856 ly flown (21939 straight), 52 boosted, 3 refuel stops, 6075 expansions, 6019 ms (wall 6019 ms)
2026-08-28T18:22  260d96ed  57 jumps, 22953 ly flown (21939 straight), 52 boosted, 3 refuel stops, 4233 expansions, 5460 ms (wall 5460 ms)
2026-08-28T18:22  260d96ed  60 jumps, 23137 ly flown (21939 straight), 54 boosted, 5 refuel stops, 2739 expansions, 1986 ms (wall 1986 ms)
2026-08-28T18:22  260d96ed  70 jumps, 27380 ly flown (25802 straight), 63 boosted, 6 refuel stops, 2056 expansions, 2053 ms (wall 2053 ms)
2026-08-28T18:23  260d96ed  55 jumps, 22893 ly flown (21939 straight), 52 boosted, 3 refuel stops, 7362 expansions, 9952 ms (wall 9952 ms)
2026-08-28T18:23  260d96ed  55 jumps, 3 stops, 8999 ms
2026-08-28T18:23  260d96ed  56 jumps, 3 stops, 7917 ms
2026-08-28T18:23  260d96ed  57 jumps, 22856 ly flown (21939 straight), 52 boosted, 3 refuel stops, 6075 expansions, 5881 ms (wall 5881 ms)
2026-08-28T18:23  260d96ed  57 jumps, 3 stops, 4116 ms
2026-08-28T18:23  260d96ed  57 jumps, 3 stops, 5499 ms
2026-08-28T18:23  260d96ed  57 jumps, 3 stops, 5868 ms
2026-08-28T18:23  260d96ed  57 jumps, 3 stops, 9929 ms
2026-08-28T18:23  260d96ed  57 jumps, 3 stops, 9930 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 1638 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 2974 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 3247 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 3638 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 4266 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 4267 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 4771 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 4793 ms
2026-08-28T18:23  260d96ed  58 jumps, 3 stops, 789 ms
2026-08-28T18:23  260d96ed  58 jumps, 4 stops, 2368 ms
2026-08-28T18:23  260d96ed  59 jumps, 4 stops, 632 ms
2026-08-28T18:23  260d96ed  59 jumps, 4 stops, 657 ms
2026-08-28T18:26  260d96ed  56 jumps, 22925 ly flown (21939 straight), 52 boosted, 3 refuel stops, 15586 expansions, 22741 ms (wall 22741 ms)
2026-08-28T18:26  260d96ed  57 jumps, 22787 ly flown (21939 straight), 52 boosted, 3 refuel stops, 10457 expansions, 14600 ms (wall 14600 ms)
2026-08-28T18:36  260d96ed  100 jumps, 22966 ly flown (21939 straight), 78 boosted, 20 refuel stops, 9213 expansions, 40321 ms (wall 40321 ms);
2026-08-28T18:36  260d96ed  237 jumps, 70388 ly flown (65182 straight), 157 boosted, 76 refuel stops, 27936 expansions, 9276 ms (wall 9276 ms);
2026-08-28T18:36  260d96ed  55 jumps, 22893 ly flown (21939 straight), 52 boosted, 3 refuel stops, 7362 expansions, 11399 ms (wall 11399 ms);
2026-08-28T18:36  260d96ed  60 jumps, 23137 ly flown (21939 straight), 54 boosted, 5 refuel stops, 2739 expansions, 4034 ms (wall 4034 ms);
2026-08-28T18:36  260d96ed  70 jumps, 27379 ly flown (25802 straight), 63 boosted, 6 refuel stops, 4170 expansions, 3772 ms (wall 3772 ms);
2026-08-28T18:49  260d96ed  100 jumps, 20 stops, 6591 ms
2026-08-28T18:49  260d96ed  100 jumps, 22966 ly flown (21939 straight), 78 boosted, 20 refuel stops, 9213 expansions, 37749 ms (wall 37749 ms)
2026-08-28T18:49  260d96ed  101 jumps, 18 stops, 2679 ms
2026-08-28T18:49  260d96ed  102 jumps, 20 stops, 3109 ms
2026-08-28T18:49  260d96ed  103 jumps, 18 stops, 3209 ms
2026-08-28T18:49  260d96ed  105 jumps, 22 stops, 4142 ms
2026-08-28T18:49  260d96ed  107 jumps, 23 stops, 23814 ms
2026-08-28T18:49  260d96ed  107 jumps, 24 stops, 27200 ms
2026-08-28T18:49  260d96ed  108 jumps, 21 stops, 3148 ms
2026-08-28T18:49  260d96ed  108 jumps, 26 stops, 3945 ms
2026-08-28T18:49  260d96ed  108 jumps, 26 stops, 6095 ms
2026-08-28T18:49  260d96ed  109 jumps, 24 stops, 3286 ms
2026-08-28T18:49  260d96ed  111 jumps, 28 stops, 14532 ms
2026-08-28T18:49  260d96ed  115 jumps, 28 stops, 4632 ms
2026-08-28T18:49  260d96ed  125 jumps, 39 stops, 28517 ms
2026-08-28T18:49  260d96ed  222 jumps, 59 stops, 19398 ms
2026-08-28T18:49  260d96ed  222 jumps, 59 stops, 19713 ms
2026-08-28T18:49  260d96ed  222 jumps, 70081 ly flown (65182 straight), 158 boosted, 59 refuel stops, 120153 expansions, 120175 ms (wall 120175 ms)
2026-08-28T18:49  260d96ed  223 jumps, 58 stops, 19795 ms
2026-08-28T18:49  260d96ed  223 jumps, 59 stops, 19643 ms
2026-08-28T18:49  260d96ed  233 jumps, 75 stops, 20758 ms
2026-08-28T18:49  260d96ed  233 jumps, 75 stops, 20901 ms
2026-08-28T18:49  260d96ed  234 jumps, 74 stops, 21226 ms
2026-08-28T18:49  260d96ed  234 jumps, 75 stops, 21962 ms
2026-08-28T18:49  260d96ed  234 jumps, 75 stops, 22792 ms
2026-08-28T18:49  260d96ed  237 jumps, 76 stops, 4380 ms
2026-08-28T18:49  260d96ed  237 jumps, 77 stops, 20761 ms
2026-08-28T18:49  260d96ed  243 jumps, 90 stops, 23354 ms
2026-08-28T18:49  260d96ed  243 jumps, 90 stops, 24028 ms
2026-08-28T18:49  260d96ed  244 jumps, 90 stops, 22397 ms
2026-08-28T18:49  260d96ed  244 jumps, 90 stops, 4954 ms
2026-08-28T18:49  260d96ed  244 jumps, 91 stops, 5154 ms
2026-08-28T18:49  260d96ed  244 jumps, 91 stops, 5321 ms
2026-08-28T18:49  260d96ed  244 jumps, 91 stops, 5775 ms
2026-08-28T18:49  260d96ed  244 jumps, 91 stops, 5893 ms
2026-08-28T18:49  260d96ed  245 jumps, 92 stops, 21888 ms
2026-08-28T18:49  260d96ed  248 jumps, 93 stops, 4852 ms
2026-08-28T18:49  260d96ed  250 jumps, 99 stops, 6625 ms
2026-08-28T18:49  260d96ed  250 jumps, 99 stops, 6659 ms
2026-08-28T18:49  260d96ed  251 jumps, 99 stops, 6068 ms
2026-08-28T18:49  260d96ed  252 jumps, 101 stops, 6777 ms
2026-08-28T18:49  260d96ed  254 jumps, 99 stops, 18650 ms
2026-08-28T18:49  260d96ed  254 jumps, 99 stops, 6367 ms
2026-08-28T18:49  260d96ed  55 jumps, 22893 ly flown (21939 straight), 52 boosted, 3 refuel stops, 7362 expansions, 18390 ms (wall 18390 ms)
2026-08-28T18:49  260d96ed  55 jumps, 3 stops, 9149 ms
2026-08-28T18:49  260d96ed  55 jumps, 3 stops, 9177 ms
2026-08-28T18:49  260d96ed  56 jumps, 3 stops, 5525 ms
2026-08-28T18:49  260d96ed  56 jumps, 3 stops, 5686 ms
2026-08-28T18:49  260d96ed  56 jumps, 3 stops, 5732 ms
2026-08-28T18:49  260d96ed  56 jumps, 3 stops, 5887 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 5123 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 5226 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 6672 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 6846 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 7033 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 7310 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 8209 ms
2026-08-28T18:49  260d96ed  57 jumps, 3 stops, 8428 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 1093 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 1952 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 2040 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 3729 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 3874 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 4113 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 4278 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 4495 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 4614 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 4912 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 5056 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 5628 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 5702 ms
2026-08-28T18:49  260d96ed  58 jumps, 3 stops, 969 ms
2026-08-28T18:49  260d96ed  58 jumps, 4 stops, 2815 ms
2026-08-28T18:49  260d96ed  58 jumps, 4 stops, 3065 ms
2026-08-28T18:49  260d96ed  59 jumps, 4 stops, 1046 ms
2026-08-28T18:49  260d96ed  59 jumps, 4 stops, 1047 ms
2026-08-28T18:49  260d96ed  59 jumps, 4 stops, 778 ms
2026-08-28T18:49  260d96ed  59 jumps, 4 stops, 817 ms
2026-08-28T18:50  260d96ed  55 jumps, 22893 ly flown (21939 straight), 52 boosted, 3 refuel stops, 7362 expansions, 8364 ms (wall 8364 ms)
2026-08-28T18:50  260d96ed  55 jumps, 3 stops, 8342 ms
2026-08-28T18:50  260d96ed  56 jumps, 3 stops, 5140 ms
2026-08-28T18:50  260d96ed  56 jumps, 3 stops, 5361 ms
2026-08-28T18:50  260d96ed  57 jumps, 3 stops, 4825 ms
2026-08-28T18:50  260d96ed  57 jumps, 3 stops, 6322 ms
2026-08-28T18:50  260d96ed  57 jumps, 3 stops, 6658 ms
2026-08-28T18:50  260d96ed  57 jumps, 3 stops, 7455 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 1877 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 3498 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 3871 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 4180 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 4459 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 5125 ms
2026-08-28T18:50  260d96ed  58 jumps, 3 stops, 912 ms
2026-08-28T18:50  260d96ed  58 jumps, 4 stops, 2687 ms
2026-08-28T18:50  260d96ed  59 jumps, 4 stops, 742 ms
2026-08-28T18:50  260d96ed  59 jumps, 4 stops, 745 ms
2026-08-28T18:50  260d96ed  70 jumps, 27379 ly flown (25802 straight), 63 boosted, 6 refuel stops, 4170 expansions, 2846 ms (wall 2846 ms)
2026-08-28T18:50  260d96ed  70 jumps, 6 stops, 1154 ms
2026-08-28T18:50  260d96ed  70 jumps, 6 stops, 1225 ms
2026-08-28T18:50  260d96ed  70 jumps, 6 stops, 2487 ms
2026-08-28T18:50  260d96ed  70 jumps, 6 stops, 2833 ms
2026-08-28T18:50  260d96ed  70 jumps, 7 stops, 2254 ms
2026-08-28T18:50  260d96ed  71 jumps, 6 stops, 1147 ms
2026-08-28T18:50  260d96ed  71 jumps, 7 stops, 1146 ms
2026-08-28T18:50  260d96ed  71 jumps, 8 stops, 1132 ms
2026-08-28T18:50  260d96ed  71 jumps, 8 stops, 1147 ms
2026-08-28T18:50  260d96ed  71 jumps, 8 stops, 2030 ms
2026-08-28T18:50  260d96ed  73 jumps, 5 stops, 1156 ms
2026-08-28T18:50  260d96ed  73 jumps, 5 stops, 883 ms
2026-08-28T18:58  260d96ed  57 jumps, 22953 ly flown (21939 straight), 52 boosted, 3 refuel stops, 4233 expansions, 5247 ms (wall 5247 ms)
2026-08-28T18:58  260d96ed  57 jumps, 22953 ly flown (21939 straight), 52 boosted, 3 refuel stops, 4233 expansions, 5340 ms (wall 5340 ms)
2026-08-28T18:58  260d96ed  70 jumps, 27380 ly flown (25802 straight), 63 boosted, 6 refuel stops, 2056 expansions, 1778 ms (wall 1778 ms)
2026-08-28T21:13  260d96ed  54 jumps, 22644 ly flown (21939 straight), 53 boosted, 6 refuel stops, 115 expansions, 2078 ms (wall 2078 ms)
2026-08-28T21:13  260d96ed  54 jumps, and Mandalay comes in at 86 vs Spansh's 93, both in 2s. Now running the remaining baselines, both test suites, and the app restart check in parallel.
2026-08-28T21:13  260d96ed  86 jumps, 23026 ly flown (21939 straight), 79 boosted, 23 refuel stops, 7681 expansions, 1959 ms (wall 1959 ms)
2026-08-28T21:15  260d96ed  226 jumps, 70456 ly flown (65182 straight), 157 boosted, 84 refuel stops, 112356 expansions, 120143 ms (wall 120143 ms)
2026-08-28T21:15  260d96ed  58 jumps, 23182 ly flown (21939 straight), 55 boosted, 9 refuel stops, 102 expansions, 5799 ms (wall 5799 ms)
2026-08-28T21:15  260d96ed  67 jumps, 27301 ly flown (25802 straight), 64 boosted, 7 refuel stops, 1006 expansions, 2400 ms (wall 2400 ms)
2026-08-28T22:25  260d96ed  226 jumps, 70456 ly flown (65182 straight), 157 boosted, 84 refuel stops, 112356 expansions, 120117 ms (wall 120117 ms)
2026-08-28T22:26  260d96ed  2 jumps, tail starts 492 ly out
2026-08-28T22:26  260d96ed  208 jumps, boosted 160, refuels 52, refuel_every_scoopable=True
2026-08-28T22:26  260d96ed  226 jumps, boosted 157, scoops(refuel to full) 23
2026-08-28T22:26  260d96ed  229 jumps, 92 stops, 3246 ms
2026-08-28T22:26  260d96ed  237 jumps, 98 stops, 2899 ms
2026-08-28T22:29  260d96ed  226 jumps, 70456 ly flown (65182 straight), 157 boosted, 84 refuel stops, 112356 expansions, 120131 ms (wall 120131 ms)
2026-08-28T22:29  260d96ed  54 jumps, 22644 ly flown (21939 straight), 53 boosted, 6 refuel stops, 115 expansions, 479 ms (wall 479 ms)
2026-08-28T22:29  260d96ed  67 jumps, 27301 ly flown (25802 straight), 64 boosted, 7 refuel stops, 1006 expansions, 2653 ms (wall 2653 ms)
2026-08-28T22:29  260d96ed  86 jumps, 23026 ly flown (21939 straight), 79 boosted, 23 refuel stops, 7681 expansions, 2189 ms (wall 2189 ms)
2026-08-28T22:31  260d96ed  190 jumps, 71213 ly flown (65182 straight), 166 boosted, 40 refuel stops, 463169 expansions, 120029 ms (wall 120029 ms)
2026-08-28T22:31  260d96ed  54 jumps, 22644 ly flown (21939 straight), 53 boosted, 6 refuel stops, 115 expansions, 481 ms (wall 481 ms)
2026-08-28T22:31  260d96ed  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 8263 ms (wall 8263 ms)
2026-08-28T22:31  260d96ed  69 jumps, 27428 ly flown (25802 straight), 64 boosted, 7 refuel stops, 930 expansions, 2034 ms (wall 2034 ms)
2026-08-28T22:31  260d96ed  86 jumps, 23026 ly flown (21939 straight), 79 boosted, 23 refuel stops, 7806 expansions, 1420 ms (wall 1420 ms)
2026-08-28T22:34  260d96ed  246 jumps, 108 stops, 2990 ms
2026-08-28T22:37  260d96ed  190 jumps, 71213 ly flown (65182 straight), 166 boosted, 40 refuel stops, 463136 expansions, 120058 ms (wall 120058 ms)
2026-08-28T22:37  260d96ed  54 jumps, 22644 ly flown (21939 straight), 53 boosted, 6 refuel stops, 115 expansions, 480 ms (wall 480 ms)
2026-08-28T22:37  260d96ed  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 9272 ms (wall 9272 ms)
2026-08-28T22:37  260d96ed  69 jumps, 27428 ly flown (25802 straight), 64 boosted, 7 refuel stops, 930 expansions, 2569 ms (wall 2569 ms)
2026-08-28T22:37  260d96ed  86 jumps, 23026 ly flown (21939 straight), 79 boosted, 23 refuel stops, 7812 expansions, 1558 ms (wall 1558 ms)
2026-08-28T22:41  260d96ed  190 jumps, 71213 ly flown (65182 straight), 166 boosted, 40 refuel stops, 463136 expansions, 120048 ms (wall 120048 ms)
2026-08-28T22:41  260d96ed  54 jumps, 22644 ly flown (21939 straight), 53 boosted, 6 refuel stops, 115 expansions, 518 ms (wall 518 ms)
2026-08-28T22:41  260d96ed  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 9656 ms (wall 9656 ms)
2026-08-28T22:41  260d96ed  69 jumps, 27428 ly flown (25802 straight), 64 boosted, 7 refuel stops, 930 expansions, 2551 ms (wall 2551 ms)
2026-08-28T22:41  260d96ed  86 jumps, 23026 ly flown (21939 straight), 79 boosted, 23 refuel stops, 7812 expansions, 1537 ms (wall 1537 ms)
2026-08-28T22:45  260d96ed  190 jumps, 71213 ly flown (65182 straight), 166 boosted, 40 refuel stops, 463136 expansions, 120065 ms (wall 120065 ms)
2026-08-28T22:47  260d96ed  190 jumps, 71213 ly flown (65182 straight), 166 boosted, 40 refuel stops, 463136 expansions, 120058 ms (wall 120058 ms)
2026-08-28T22:54  260d96ed  190 jumps, 71213 ly flown (65182 straight), 166 boosted, 40 refuel stops, 463169 expansions, 120057 ms (wall 120057 ms)
2026-08-28T22:54  260d96ed  54 jumps, 22644 ly flown (21939 straight), 53 boosted, 6 refuel stops, 115 expansions, 525 ms (wall 525 ms)
2026-08-28T22:54  260d96ed  86 jumps, 23026 ly flown (21939 straight), 79 boosted, 23 refuel stops, 7806 expansions, 1486 ms (wall 1486 ms)
2026-08-30T14:06  8e3d7875  2 jumps, Sol -> Robigo
2026-08-30T14:20  8e3d7875  182 jumps, 48687 ly flown (46241 straight), 101 boosted, 88 refuel stops, 30116 expansions, 2211 ms (wall 2211 ms)
2026-08-30T14:20  8e3d7875  182 jumps, 48687 ly flown (46241 straight), 101 boosted, 88 refuel stops, 30116 expansions, 2264 ms (wall 2264 ms)
2026-08-30T14:20  8e3d7875  57 jumps, 23178 ly flown (21939 straight), 56 boosted, 5 refuel stops, 354 expansions, 1208 ms (wall 1208 ms)
2026-08-30T14:20  8e3d7875  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 1320 ms (wall 1320 ms)
2026-08-30T14:22  8e3d7875  66 jumps, 27427 ly flown (25900 straight), 65 boosted, 3 refuel stops, 1076 expansions, 310 ms (wall 310 ms)
2026-08-30T14:22  8e3d7875  69 jumps, 27420 ly flown (25900 straight), 64 boosted, 7 refuel stops, 931 expansions, 596 ms (wall 596 ms)
2026-08-30T14:23  8e3d7875  182 jumps, 88 refuels, 2,211 ms | 182 jumps (same route), 2,264 ms |
2026-08-30T14:23  8e3d7875  58 jumps, 6 refuels, 1,320 ms | **57 jumps, 5 refuels, 1,208 ms** |
2026-08-30T14:23  8e3d7875  69 jumps, 64 boosted, 7 refuels, 596 ms | **66 jumps, 65 boosted, 3 refuels, 310 ms** |
2026-08-30T14:32  8e3d7875  112 jumps, 28460 ly flown (25900 straight), 101 boosted, 28 refuel stops, 2852 expansions, 2271 ms (wall 2271 ms)
2026-08-30T14:32  8e3d7875  114 jumps, 28370 ly flown (25900 straight), 99 boosted, 32 refuel stops, 3268 expansions, 3021 ms (wall 3021 ms)
2026-08-30T14:32  8e3d7875  2 jumps, -4 refuels, faster). The one regression is that single extra jump on Wongi->Colonia for Mandalay - which is exactly the case your note's item 2.2 (time as the tie-break) would settle, and the argument
2026-08-30T14:32  8e3d7875  2 jumps, Sol→Robigo
2026-08-30T14:32  8e3d7875  257 jumps, 48966 ly flown (46241 straight), 150 boosted, 138 refuel stops, 30153 expansions, 2598 ms (wall 2598 ms)
2026-08-30T14:32  8e3d7875  257 jumps, 48971 ly flown (46241 straight), 150 boosted, 138 refuel stops, 30153 expansions, 1683 ms (wall 1683 ms)
2026-08-30T14:32  8e3d7875  58 jumps, 1 h 42 m — Fastest: 60 jumps, 1 h 31 m
2026-08-30T14:32  8e3d7875  93 jumps, 23903 ly flown (21939 straight), 84 boosted, 27 refuel stops, 249 expansions, 1285 ms (wall 1285 ms)
2026-08-30T14:32  8e3d7875  94 jumps, 23920 ly flown (21939 straight), 85 boosted, 28 refuel stops, 577 expansions, 929 ms (wall 929 ms)
2026-08-30T14:33  8e3d7875  57 jumps, plus add Sol→Sagittarius A* 66 jumps as a new full_ pin since it's the clearest win. Re-measure expansions for the pin names.
2026-08-30T14:37  8e3d7875  66 jumps, 7 -> 3 refuels.
2026-08-30T14:41  8e3d7875  57 jumps, 23178 ly, 56 boosted, 5 refuels, 3871 ms
2026-08-30T14:44  8e3d7875  114 jumps, 32 refuels, 3021 ms -> 112, 28, 2271 ms
2026-08-30T14:44  8e3d7875  182 jumps, 88 refuels, 2211 ms -> 182 (same), 2264 ms
2026-08-30T14:44  8e3d7875  257 jumps, 138 refuels, 2598 ms -> 257 (same), 1683 ms
2026-08-30T14:44  8e3d7875  58 jumps, 6 refuels, 1320 ms -> 57, 5, 1208 ms
2026-08-30T14:44  8e3d7875  69 jumps, 7 refuels,  596 ms -> 66, 3, 310 ms
2026-08-30T14:44  8e3d7875  93 jumps, 27 refuels, 1285 ms -> 94, 28, 929 ms
2026-08-30T14:45  8e3d7875  57 jumps, 56 boosted, 5 refuel stops, white-dwarf hop at LAWD 68. Slide 18 of `docs/how-edda-thinks.html` replays it. Regenerate with `cargo run -p ed-galaxy --example trace_plot --release -- <index> Wongi Colo
2026-08-30T14:59  8e3d7875  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 1784 ms (wall 1784 ms)
2026-08-30T14:59  8e3d7875  93 jumps, 23903 ly flown (21939 straight), 84 boosted, 27 refuel stops, 249 expansions, 2441 ms (wall 2441 ms)
2026-08-30T15:00  8e3d7875  57 jumps, 23178 ly flown (21939 straight), 56 boosted, 5 refuel stops, 354 expansions, 1432 ms (wall 1432 ms)
2026-08-30T15:00  8e3d7875  57 jumps, 23178 ly flown (21939 straight), 56 boosted, 5 refuel stops, 354 expansions, 1514 ms (wall 1514 ms)
2026-08-30T15:00  8e3d7875  94 jumps, 23971 ly flown (21939 straight), 85 boosted, 28 refuel stops, 577 expansions, 1712 ms (wall 1712 ms)
2026-08-30T15:01  8e3d7875  57 jumps, 23178 ly flown (21939 straight), 56 boosted, 5 refuel stops, 354 expansions, 1405 ms (wall 1405 ms)
2026-08-30T15:01  8e3d7875  57 jumps, 23407 ly flown (21939 straight), 56 boosted, 4 refuel stops, 126 expansions, 7314 ms (wall 7314 ms)
2026-08-30T15:01  8e3d7875  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 1378 ms (wall 1378 ms)
2026-08-30T15:01  8e3d7875  58 jumps, 23302 ly flown (21939 straight), 55 boosted, 6 refuel stops, 332 expansions, 5416 ms (wall 5416 ms)
2026-08-30T15:07  8e3d7875  57 jumps, 4 scoop stops vs 58 / 6); I've handed the measurement to the Mac session for the routing notes, with 
2026-08-30T15:13  8e3d7875  57 jumps, quick unchanged at ~1.4 s; Sol → Sagittarius A* and Colonia → Beagle Point not slower than today and same jumps. Pins updated accordingly. I'll keep ROUTING-NEXT.md current; nothing of mine overlaps w
2026-08-30T15:14  8e3d7875  3 jumps, the opt-in one is 2 via MY Apodis. Test names should say which.
2026-08-30T15:15  8e3d7875  3 jumps, the opt-in one is 2 via MY Apodis. Test names should say which.
2026-08-30T15:15  8e3d7875  57 jumps, quick unchanged at ~1.4 s; Sol → Sagittarius A* and Colonia → Beagle Point not slower than today and same jumps. Pins updated accordingly. I'll keep ROUTING-NEXT.md current; nothing of mine overlaps w
2026-08-30T15:16  8e3d7875  66 jumps, 7 -> 3 refuels.
2026-08-30T15:33  8e3d7875  169 jumps, 49845 ly flown (46241 straight), 107 boosted, 68 refuel stops, 30486 expansions, 4785 ms (wall 4785 ms), variants 18/18
2026-08-30T15:33  8e3d7875  169 jumps, 49845 ly flown (46241 straight), 107 boosted, 68 refuel stops, 30486 expansions, 4982 ms (wall 4982 ms), variants 16/18
2026-08-30T15:33  8e3d7875  57 jumps, 23407 ly flown (21939 straight), 56 boosted, 4 refuel stops, 126 expansions, 1328 ms (wall 1328 ms), variants 11/18
